client_id,number_contacts,month,day,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,year,last_contact_date
23911,2,aug,4,436,0,False,False,2022,2022-08-04 00:00:00
23912,9,aug,26,49,0,False,False,2022,2022-08-26 00:00:00
23913,2,aug,27,64,0,False,False,2022,2022-08-27 00:00:00
23914,2,aug,10,511,0,False,False,2022,2022-08-10 00:00:00
23915,2,aug,15,961,0,False,False,2022,2022-08-15 00:00:00
23916,2,aug,16,76,0,False,False,2022,2022-08-16 00:00:00
23917,7,aug,5,124,0,False,False,2022,2022-08-05 00:00:00
23918,10,aug,31,66,0,False,False,2022,2022-08-31 00:00:00
23919,8,aug,1,54,0,False,False,2022,2022-08-01 00:00:00
23920,10,aug,23,29,0,False,False,2022,2022-08-23 00:00:00
23921,2,aug,16,56,0,False,False,2022,2022-08-16 00:00:00
23922,7,aug,9,709,0,False,False,2022,2022-08-09 00:00:00
23923,3,aug,16,95,0,False,False,2022,2022-08-16 00:00:00
23924,3,aug,16,251,0,False,False,2022,2022-08-16 00:00:00
23925,2,aug,4,59,0,False,False,2022,2022-08-04 00:00:00
23926,2,aug,20,398,0,False,False,2022,2022-08-20 00:00:00
23927,2,aug,5,47,0,False,False,2022,2022-08-05 00:00:00
23928,2,aug,16,173,0,False,False,2022,2022-08-16 00:00:00
23929,14,aug,14,69,0,False,False,2022,2022-08-14 00:00:00
23930,9,aug,3,77,0,False,False,2022,2022-08-03 00:00:00
23931,2,aug,28,300,0,False,False,2022,2022-08-28 00:00:00
23932,1,aug,12,94,0,False,False,2022,2022-08-12 00:00:00
23933,1,aug,24,39,0,False,False,2022,2022-08-24 00:00:00
23934,3,aug,30,81,0,False,False,2022,2022-08-30 00:00:00
23935,1,aug,2,18,0,False,False,2022,2022-08-02 00:00:00
23936,1,aug,30,36,0,False,False,2022,2022-08-30 00:00:00
23937,11,aug,5,24,0,False,False,2022,2022-08-05 00:00:00
23938,2,aug,16,70,0,False,False,2022,2022-08-16 00:00:00
23939,3,aug,23,21,0,False,False,2022,2022-08-23 00:00:00
23940,2,aug,31,92,0,False,False,2022,2022-08-31 00:00:00
23941,1,aug,29,162,0,False,False,2022,2022-08-29 00:00:00
23942,2,aug,18,116,0,False,False,2022,2022-08-18 00:00:00
23943,1,aug,3,94,0,False,False,2022,2022-08-03 00:00:00
23944,1,aug,1,58,0,False,False,2022,2022-08-01 00:00:00
23945,5,aug,3,76,0,False,False,2022,2022-08-03 00:00:00
23946,1,aug,1,90,0,False,False,2022,2022-08-01 00:00:00
23947,9,aug,5,14,0,False,False,2022,2022-08-05 00:00:00
23948,1,aug,30,129,0,False,False,2022,2022-08-30 00:00:00
23949,1,aug,10,157,0,False,False,2022,2022-08-10 00:00:00
23950,1,aug,8,145,0,False,False,2022,2022-08-08 00:00:00
23951,3,aug,25,161,0,False,False,2022,2022-08-25 00:00:00
23952,1,aug,25,88,0,False,False,2022,2022-08-25 00:00:00
23953,2,aug,14,122,0,False,False,2022,2022-08-14 00:00:00
23954,1,aug,27,133,0,False,False,2022,2022-08-27 00:00:00
23955,2,aug,21,61,0,False,False,2022,2022-08-21 00:00:00
23956,5,aug,27,10,0,False,False,2022,2022-08-27 00:00:00
23957,1,aug,11,493,0,False,False,2022,2022-08-11 00:00:00
23958,2,aug,6,451,0,False,False,2022,2022-08-06 00:00:00
23959,1,aug,21,86,0,False,False,2022,2022-08-21 00:00:00
23960,1,aug,1,168,0,False,False,2022,2022-08-01 00:00:00
23961,2,aug,10,370,0,False,False,2022,2022-08-10 00:00:00
23962,4,aug,17,93,0,False,False,2022,2022-08-17 00:00:00
23963,1,aug,8,201,0,False,False,2022,2022-08-08 00:00:00
23964,2,aug,3,59,0,False,False,2022,2022-08-03 00:00:00
23965,8,aug,1,85,0,False,False,2022,2022-08-01 00:00:00
23966,2,aug,20,301,0,False,False,2022,2022-08-20 00:00:00
23967,2,aug,28,60,0,False,False,2022,2022-08-28 00:00:00
23968,2,aug,28,27,0,False,False,2022,2022-08-28 00:00:00
23969,1,aug,30,20,0,False,False,2022,2022-08-30 00:00:00
23970,1,aug,27,81,0,False,False,2022,2022-08-27 00:00:00
23971,1,aug,21,74,0,False,False,2022,2022-08-21 00:00:00
23972,2,aug,18,53,0,False,False,2022,2022-08-18 00:00:00
23973,3,aug,27,35,0,False,False,2022,2022-08-27 00:00:00
23974,1,aug,1,117,0,False,False,2022,2022-08-01 00:00:00
23975,3,aug,9,215,0,False,False,2022,2022-08-09 00:00:00
23976,1,aug,31,43,0,False,False,2022,2022-08-31 00:00:00
23977,2,aug,20,73,0,False,False,2022,2022-08-20 00:00:00
23978,3,aug,25,106,0,False,False,2022,2022-08-25 00:00:00
23979,1,aug,18,120,0,False,False,2022,2022-08-18 00:00:00
23980,1,aug,9,51,0,False,False,2022,2022-08-09 00:00:00
23981,6,aug,15,669,0,False,False,2022,2022-08-15 00:00:00
23982,5,aug,1,46,0,False,False,2022,2022-08-01 00:00:00
23983,5,aug,30,127,0,False,False,2022,2022-08-30 00:00:00
23984,4,aug,1,158,0,False,False,2022,2022-08-01 00:00:00
23985,10,aug,11,17,0,False,False,2022,2022-08-11 00:00:00
23986,3,aug,28,68,0,False,False,2022,2022-08-28 00:00:00
23987,3,aug,27,215,0,False,False,2022,2022-08-27 00:00:00
23988,9,aug,23,63,0,False,False,2022,2022-08-23 00:00:00
23989,7,aug,22,27,0,False,False,2022,2022-08-22 00:00:00
23990,2,aug,31,117,0,False,False,2022,2022-08-31 00:00:00
23991,6,aug,28,8,0,False,False,2022,2022-08-28 00:00:00
23992,5,aug,13,6,0,False,False,2022,2022-08-13 00:00:00
23993,3,aug,8,515,0,False,False,2022,2022-08-08 00:00:00
23994,2,aug,31,88,0,False,False,2022,2022-08-31 00:00:00
23995,3,aug,9,89,0,False,False,2022,2022-08-09 00:00:00
23996,7,aug,12,77,0,False,False,2022,2022-08-12 00:00:00
23997,1,oct,20,159,0,False,False,2022,2022-10-20 00:00:00
23998,1,oct,1,103,0,False,True,2022,2022-10-01 00:00:00
23999,1,oct,14,270,0,False,True,2022,2022-10-14 00:00:00
24000,1,oct,5,235,0,False,True,2022,2022-10-05 00:00:00
24001,1,oct,19,223,0,False,True,2022,2022-10-19 00:00:00
24002,1,oct,17,147,0,False,False,2022,2022-10-17 00:00:00
24003,1,oct,14,24,0,False,False,2022,2022-10-14 00:00:00
24004,1,oct,26,3253,0,False,False,2022,2022-10-26 00:00:00
24005,1,oct,28,478,0,False,True,2022,2022-10-28 00:00:00
24006,1,oct,4,164,0,False,False,2022,2022-10-04 00:00:00
24007,1,oct,9,309,0,False,False,2022,2022-10-09 00:00:00
24008,1,oct,3,2429,0,False,False,2022,2022-10-03 00:00:00
24009,1,oct,25,312,0,False,True,2022,2022-10-25 00:00:00
24010,1,oct,29,73,0,False,False,2022,2022-10-29 00:00:00
24011,1,oct,6,718,0,False,True,2022,2022-10-06 00:00:00
24012,1,oct,30,2016,0,False,True,2022,2022-10-30 00:00:00
24013,1,oct,31,39,1,False,False,2022,2022-10-31 00:00:00
24014,1,oct,27,294,0,False,True,2022,2022-10-27 00:00:00
24015,1,oct,8,85,0,False,True,2022,2022-10-08 00:00:00
24016,1,oct,6,37,0,False,True,2022,2022-10-06 00:00:00
24017,1,oct,15,101,0,False,True,2022,2022-10-15 00:00:00
24018,1,oct,17,19,0,False,False,2022,2022-10-17 00:00:00
24019,1,oct,24,144,1,False,True,2022,2022-10-24 00:00:00
24020,1,oct,27,4,0,False,False,2022,2022-10-27 00:00:00
24021,1,oct,18,54,0,False,False,2022,2022-10-18 00:00:00
24022,1,oct,11,187,0,False,True,2022,2022-10-11 00:00:00
24023,1,oct,9,49,0,False,False,2022,2022-10-09 00:00:00
24024,1,oct,24,676,0,False,True,2022,2022-10-24 00:00:00
24025,1,oct,25,157,0,False,True,2022,2022-10-25 00:00:00
24026,1,oct,21,73,0,False,False,2022,2022-10-21 00:00:00
24027,1,oct,7,181,0,False,True,2022,2022-10-07 00:00:00
24028,1,oct,5,98,0,False,True,2022,2022-10-05 00:00:00
24029,1,oct,6,313,0,False,True,2022,2022-10-06 00:00:00
24030,1,oct,28,41,0,False,False,2022,2022-10-28 00:00:00
24031,1,oct,10,301,0,False,True,2022,2022-10-10 00:00:00
24032,1,oct,17,171,0,False,True,2022,2022-10-17 00:00:00
24033,1,oct,7,112,0,False,True,2022,2022-10-07 00:00:00
24034,1,oct,1,12,0,False,False,2022,2022-10-01 00:00:00
24035,1,oct,23,97,0,False,True,2022,2022-10-23 00:00:00
24036,1,oct,14,5,0,False,False,2022,2022-10-14 00:00:00
24037,1,oct,21,376,0,False,True,2022,2022-10-21 00:00:00
24038,1,oct,26,150,0,False,True,2022,2022-10-26 00:00:00
24039,1,oct,8,27,0,False,False,2022,2022-10-08 00:00:00
24040,1,oct,5,131,0,False,True,2022,2022-10-05 00:00:00
24041,1,oct,21,51,0,False,False,2022,2022-10-21 00:00:00
24042,1,oct,15,251,0,False,True,2022,2022-10-15 00:00:00
24043,1,oct,1,3284,0,False,False,2022,2022-10-01 00:00:00
24044,1,oct,15,125,0,False,True,2022,2022-10-15 00:00:00
24045,1,oct,30,10,0,False,False,2022,2022-10-30 00:00:00
24046,1,oct,28,141,0,False,True,2022,2022-10-28 00:00:00
24047,1,oct,25,154,0,False,True,2022,2022-10-25 00:00:00
24048,1,oct,30,135,0,False,True,2022,2022-10-30 00:00:00
24049,1,oct,19,540,0,False,True,2022,2022-10-19 00:00:00
24050,1,oct,7,454,0,False,True,2022,2022-10-07 00:00:00
24051,1,oct,8,171,0,False,True,2022,2022-10-08 00:00:00
24052,1,oct,7,11,0,False,False,2022,2022-10-07 00:00:00
24053,1,oct,9,313,0,False,True,2022,2022-10-09 00:00:00
24054,1,oct,1,167,0,False,False,2022,2022-10-01 00:00:00
24055,1,oct,2,266,0,False,True,2022,2022-10-02 00:00:00
24056,1,oct,27,248,0,False,True,2022,2022-10-27 00:00:00
24057,1,oct,24,234,0,False,True,2022,2022-10-24 00:00:00
24058,1,oct,3,154,0,False,True,2022,2022-10-03 00:00:00
24059,1,oct,10,160,0,False,True,2022,2022-10-10 00:00:00
24060,1,oct,20,81,0,False,False,2022,2022-10-20 00:00:00
24061,1,oct,18,227,0,False,True,2022,2022-10-18 00:00:00
24062,1,oct,7,615,0,False,True,2022,2022-10-07 00:00:00
24063,1,oct,4,18,0,False,False,2022,2022-10-04 00:00:00
24064,1,nov,22,44,0,False,False,2022,2022-11-22 00:00:00
24065,1,nov,15,98,0,False,False,2022,2022-11-15 00:00:00
24066,1,nov,26,95,0,False,False,2022,2022-11-26 00:00:00
24067,1,nov,14,5,0,False,False,2022,2022-11-14 00:00:00
24068,1,nov,8,399,0,False,True,2022,2022-11-08 00:00:00
24069,1,nov,28,15,0,False,False,2022,2022-11-28 00:00:00
24070,1,nov,3,21,0,False,False,2022,2022-11-03 00:00:00
24071,1,nov,28,217,0,False,False,2022,2022-11-28 00:00:00
24072,1,nov,20,465,0,False,True,2022,2022-11-20 00:00:00
24073,1,nov,28,209,0,False,True,2022,2022-11-28 00:00:00
24074,1,nov,19,6,0,False,False,2022,2022-11-19 00:00:00
24075,1,nov,10,169,0,False,True,2022,2022-11-10 00:00:00
24076,1,nov,13,449,1,False,False,2022,2022-11-13 00:00:00
24077,1,nov,15,5,0,False,False,2022,2022-11-15 00:00:00
24078,1,nov,22,268,0,False,True,2022,2022-11-22 00:00:00
24079,1,nov,16,204,0,False,True,2022,2022-11-16 00:00:00
24080,1,nov,30,669,0,False,True,2022,2022-11-30 00:00:00
24081,1,nov,25,68,0,False,False,2022,2022-11-25 00:00:00
24082,1,nov,6,23,0,False,False,2022,2022-11-06 00:00:00
24083,1,nov,9,234,0,False,True,2022,2022-11-09 00:00:00
24084,1,nov,7,26,0,False,False,2022,2022-11-07 00:00:00
24085,1,nov,25,150,0,False,True,2022,2022-11-25 00:00:00
24086,1,nov,26,132,0,False,False,2022,2022-11-26 00:00:00
24087,1,nov,19,115,0,False,True,2022,2022-11-19 00:00:00
24088,1,nov,20,453,0,False,True,2022,2022-11-20 00:00:00
24089,1,nov,21,83,0,False,False,2022,2022-11-21 00:00:00
24090,1,nov,22,1239,0,False,False,2022,2022-11-22 00:00:00
24091,1,nov,12,4918,0,False,False,2022,2022-11-12 00:00:00
24092,1,nov,30,125,0,False,False,2022,2022-11-30 00:00:00
24093,1,nov,24,107,0,False,False,2022,2022-11-24 00:00:00
24094,1,nov,4,145,0,False,True,2022,2022-11-04 00:00:00
24095,1,nov,21,98,0,False,False,2022,2022-11-21 00:00:00
24096,1,nov,3,248,0,False,True,2022,2022-11-03 00:00:00
24097,1,nov,25,74,0,False,False,2022,2022-11-25 00:00:00
24098,1,nov,11,133,0,False,False,2022,2022-11-11 00:00:00
24099,1,nov,3,119,0,False,False,2022,2022-11-03 00:00:00
24100,1,nov,21,486,0,False,True,2022,2022-11-21 00:00:00
24101,1,nov,17,158,0,False,True,2022,2022-11-17 00:00:00
24102,1,nov,3,114,1,False,True,2022,2022-11-03 00:00:00
24103,1,nov,10,139,0,False,True,2022,2022-11-10 00:00:00
24104,1,nov,14,320,0,False,False,2022,2022-11-14 00:00:00
24105,1,nov,14,129,0,False,False,2022,2022-11-14 00:00:00
24106,1,nov,6,24,0,False,False,2022,2022-11-06 00:00:00
24107,1,nov,19,238,0,False,False,2022,2022-11-19 00:00:00
24108,1,nov,25,119,1,True,False,2022,2022-11-25 00:00:00
24109,1,nov,9,109,0,False,False,2022,2022-11-09 00:00:00
24110,1,nov,23,75,0,False,False,2022,2022-11-23 00:00:00
24111,1,nov,28,168,0,False,False,2022,2022-11-28 00:00:00
24112,1,nov,23,72,0,False,False,2022,2022-11-23 00:00:00
24113,1,nov,11,86,1,False,False,2022,2022-11-11 00:00:00
24114,1,nov,13,45,0,False,False,2022,2022-11-13 00:00:00
24115,1,nov,2,90,0,False,True,2022,2022-11-02 00:00:00
24116,1,nov,14,160,0,False,True,2022,2022-11-14 00:00:00
24117,1,nov,3,51,0,False,False,2022,2022-11-03 00:00:00
24118,1,nov,16,132,0,False,True,2022,2022-11-16 00:00:00
24119,1,nov,25,160,0,False,True,2022,2022-11-25 00:00:00
24120,1,nov,15,24,0,False,False,2022,2022-11-15 00:00:00
24121,1,nov,3,179,0,False,True,2022,2022-11-03 00:00:00
24122,1,nov,3,76,0,False,False,2022,2022-11-03 00:00:00
24123,1,nov,30,101,0,False,False,2022,2022-11-30 00:00:00
24124,1,nov,25,200,1,False,False,2022,2022-11-25 00:00:00
24125,1,nov,2,212,0,False,False,2022,2022-11-02 00:00:00
24126,1,nov,7,92,0,False,False,2022,2022-11-07 00:00:00
24127,1,nov,11,156,0,False,False,2022,2022-11-11 00:00:00
24128,1,nov,1,53,0,False,False,2022,2022-11-01 00:00:00
24129,1,nov,22,215,0,False,False,2022,2022-11-22 00:00:00
24130,1,nov,10,238,0,False,False,2022,2022-11-10 00:00:00
24131,1,nov,7,128,0,False,False,2022,2022-11-07 00:00:00
24132,1,nov,12,98,0,False,False,2022,2022-11-12 00:00:00
24133,1,nov,22,238,0,False,False,2022,2022-11-22 00:00:00
24134,1,nov,21,82,0,False,False,2022,2022-11-21 00:00:00
24135,1,nov,29,303,1,False,False,2022,2022-11-29 00:00:00
24136,1,nov,26,51,0,False,False,2022,2022-11-26 00:00:00
24137,1,nov,21,221,0,False,False,2022,2022-11-21 00:00:00
24138,1,nov,29,80,0,False,False,2022,2022-11-29 00:00:00
24139,1,nov,17,130,1,False,False,2022,2022-11-17 00:00:00
24140,1,nov,29,324,1,False,False,2022,2022-11-29 00:00:00
24141,1,nov,16,139,0,False,False,2022,2022-11-16 00:00:00
24142,1,nov,28,669,0,False,False,2022,2022-11-28 00:00:00
24143,1,nov,25,161,1,False,False,2022,2022-11-25 00:00:00
24144,1,nov,7,80,0,False,False,2022,2022-11-07 00:00:00
24145,1,nov,10,108,0,False,False,2022,2022-11-10 00:00:00
24146,1,nov,6,163,1,False,False,2022,2022-11-06 00:00:00
24147,1,nov,27,147,0,False,False,2022,2022-11-27 00:00:00
24148,1,nov,4,252,0,False,False,2022,2022-11-04 00:00:00
24149,1,nov,3,113,0,False,False,2022,2022-11-03 00:00:00
24150,1,nov,22,375,0,False,False,2022,2022-11-22 00:00:00
24151,1,nov,8,121,0,False,False,2022,2022-11-08 00:00:00
24152,1,nov,14,52,0,False,False,2022,2022-11-14 00:00:00
24153,1,nov,4,81,0,False,False,2022,2022-11-04 00:00:00
24154,1,nov,8,70,0,False,False,2022,2022-11-08 00:00:00
24155,1,nov,12,64,0,False,False,2022,2022-11-12 00:00:00
24156,1,nov,25,176,0,False,False,2022,2022-11-25 00:00:00
24157,1,nov,29,115,1,False,False,2022,2022-11-29 00:00:00
24158,1,nov,10,550,0,False,False,2022,2022-11-10 00:00:00
24159,1,nov,26,75,0,False,False,2022,2022-11-26 00:00:00
24160,1,nov,30,57,0,False,False,2022,2022-11-30 00:00:00
24161,1,nov,17,68,1,False,False,2022,2022-11-17 00:00:00
24162,1,nov,5,59,0,False,False,2022,2022-11-05 00:00:00
24163,1,nov,18,55,0,False,False,2022,2022-11-18 00:00:00
24164,1,nov,2,61,0,False,False,2022,2022-11-02 00:00:00
24165,1,nov,24,113,0,False,False,2022,2022-11-24 00:00:00
24166,1,nov,4,134,1,False,False,2022,2022-11-04 00:00:00
24167,1,nov,29,123,0,False,False,2022,2022-11-29 00:00:00
24168,1,nov,18,297,1,False,False,2022,2022-11-18 00:00:00
24169,1,nov,13,353,0,False,False,2022,2022-11-13 00:00:00
24170,1,nov,25,146,0,False,False,2022,2022-11-25 00:00:00
24171,1,nov,19,59,0,False,False,2022,2022-11-19 00:00:00
24172,1,nov,3,210,0,False,False,2022,2022-11-03 00:00:00
24173,1,nov,9,120,1,False,False,2022,2022-11-09 00:00:00
24174,1,nov,30,92,0,False,False,2022,2022-11-30 00:00:00
24175,1,nov,1,595,0,False,False,2022,2022-11-01 00:00:00
24176,1,nov,23,57,0,False,False,2022,2022-11-23 00:00:00
24177,1,nov,23,118,0,False,False,2022,2022-11-23 00:00:00
24178,1,nov,27,78,0,False,False,2022,2022-11-27 00:00:00
24179,1,nov,8,74,0,False,False,2022,2022-11-08 00:00:00
24180,1,nov,2,219,0,False,False,2022,2022-11-02 00:00:00
24181,1,nov,8,93,0,False,False,2022,2022-11-08 00:00:00
24182,1,nov,1,387,0,False,False,2022,2022-11-01 00:00:00
24183,1,nov,14,178,0,False,False,2022,2022-11-14 00:00:00
24184,1,nov,21,433,0,False,False,2022,2022-11-21 00:00:00
24185,1,nov,20,69,0,False,False,2022,2022-11-20 00:00:00
24186,2,nov,11,223,0,False,False,2022,2022-11-11 00:00:00
24187,1,nov,23,178,0,False,False,2022,2022-11-23 00:00:00
24188,1,nov,7,75,1,False,False,2022,2022-11-07 00:00:00
24189,1,nov,27,92,0,False,False,2022,2022-11-27 00:00:00
24190,1,nov,15,396,1,False,False,2022,2022-11-15 00:00:00
24191,1,nov,30,334,0,False,False,2022,2022-11-30 00:00:00
24192,1,nov,26,64,0,False,False,2022,2022-11-26 00:00:00
24193,1,nov,6,236,0,False,False,2022,2022-11-06 00:00:00
24194,1,nov,7,142,0,False,False,2022,2022-11-07 00:00:00
24195,2,nov,5,231,0,False,False,2022,2022-11-05 00:00:00
24196,1,nov,30,44,1,False,False,2022,2022-11-30 00:00:00
24197,1,nov,3,376,0,False,False,2022,2022-11-03 00:00:00
24198,1,nov,26,85,1,False,False,2022,2022-11-26 00:00:00
24199,1,nov,11,56,0,False,False,2022,2022-11-11 00:00:00
24200,1,nov,12,389,0,False,False,2022,2022-11-12 00:00:00
24201,1,nov,18,64,0,False,False,2022,2022-11-18 00:00:00
24202,1,nov,29,44,0,False,False,2022,2022-11-29 00:00:00
24203,1,nov,11,126,0,False,False,2022,2022-11-11 00:00:00
24204,1,nov,29,65,0,False,False,2022,2022-11-29 00:00:00
24205,1,nov,5,265,0,False,False,2022,2022-11-05 00:00:00
24206,1,nov,30,49,0,False,False,2022,2022-11-30 00:00:00
24207,1,nov,11,219,1,False,False,2022,2022-11-11 00:00:00
24208,1,nov,18,155,1,False,False,2022,2022-11-18 00:00:00
24209,1,nov,14,81,0,False,False,2022,2022-11-14 00:00:00
24210,1,nov,18,89,0,False,False,2022,2022-11-18 00:00:00
24211,1,nov,30,1077,0,False,True,2022,2022-11-30 00:00:00
24212,1,nov,20,192,0,False,False,2022,2022-11-20 00:00:00
24213,1,nov,19,1303,0,False,True,2022,2022-11-19 00:00:00
24214,1,nov,19,564,0,False,True,2022,2022-11-19 00:00:00
24215,2,nov,7,79,0,False,False,2022,2022-11-07 00:00:00
24216,2,nov,11,288,0,False,False,2022,2022-11-11 00:00:00
24217,1,nov,20,99,0,False,False,2022,2022-11-20 00:00:00
24218,1,nov,12,33,0,False,False,2022,2022-11-12 00:00:00
24219,1,nov,19,125,0,False,False,2022,2022-11-19 00:00:00
24220,1,nov,5,214,0,False,False,2022,2022-11-05 00:00:00
24221,1,nov,28,121,0,False,False,2022,2022-11-28 00:00:00
24222,2,nov,19,40,0,False,False,2022,2022-11-19 00:00:00
24223,1,nov,26,57,0,False,False,2022,2022-11-26 00:00:00
24224,1,nov,16,76,0,False,False,2022,2022-11-16 00:00:00
24225,1,nov,11,364,0,False,False,2022,2022-11-11 00:00:00
24226,1,nov,10,63,0,False,False,2022,2022-11-10 00:00:00
24227,1,nov,13,378,0,False,False,2022,2022-11-13 00:00:00
24228,1,nov,20,151,0,False,False,2022,2022-11-20 00:00:00
24229,1,nov,5,81,0,False,False,2022,2022-11-05 00:00:00
24230,1,nov,20,89,0,False,False,2022,2022-11-20 00:00:00
24231,1,nov,23,479,0,False,False,2022,2022-11-23 00:00:00
24232,1,nov,5,68,0,False,False,2022,2022-11-05 00:00:00
24233,1,nov,17,108,0,False,False,2022,2022-11-17 00:00:00
24234,1,nov,17,135,0,False,False,2022,2022-11-17 00:00:00
24235,1,nov,29,302,1,False,False,2022,2022-11-29 00:00:00
24236,1,nov,8,90,0,False,False,2022,2022-11-08 00:00:00
24237,1,nov,15,38,0,False,False,2022,2022-11-15 00:00:00
24238,1,nov,15,77,0,False,False,2022,2022-11-15 00:00:00
24239,1,nov,8,81,0,False,False,2022,2022-11-08 00:00:00
24240,1,nov,28,127,0,False,False,2022,2022-11-28 00:00:00
24241,1,nov,19,114,0,False,False,2022,2022-11-19 00:00:00
24242,1,nov,23,70,0,False,False,2022,2022-11-23 00:00:00
24243,1,nov,17,55,0,False,False,2022,2022-11-17 00:00:00
24244,1,nov,25,79,0,False,False,2022,2022-11-25 00:00:00
24245,1,nov,1,238,0,False,False,2022,2022-11-01 00:00:00
24246,1,nov,10,179,0,False,False,2022,2022-11-10 00:00:00
24247,1,nov,12,120,0,False,False,2022,2022-11-12 00:00:00
24248,1,nov,23,84,0,False,False,2022,2022-11-23 00:00:00
24249,1,nov,25,309,0,False,False,2022,2022-11-25 00:00:00
24250,1,nov,10,130,1,False,False,2022,2022-11-10 00:00:00
24251,1,nov,4,38,1,False,False,2022,2022-11-04 00:00:00
24252,1,nov,12,70,0,False,False,2022,2022-11-12 00:00:00
24253,1,nov,30,70,0,False,False,2022,2022-11-30 00:00:00
24254,2,nov,19,110,0,False,False,2022,2022-11-19 00:00:00
24255,1,nov,2,206,0,False,False,2022,2022-11-02 00:00:00
24256,1,nov,18,160,1,False,False,2022,2022-11-18 00:00:00
24257,1,nov,13,176,0,False,False,2022,2022-11-13 00:00:00
24258,1,nov,27,85,0,False,False,2022,2022-11-27 00:00:00
24259,1,nov,21,483,1,False,False,2022,2022-11-21 00:00:00
24260,1,nov,3,292,0,False,False,2022,2022-11-03 00:00:00
24261,2,nov,2,68,1,False,False,2022,2022-11-02 00:00:00
24262,3,nov,4,105,0,False,False,2022,2022-11-04 00:00:00
24263,1,nov,8,107,0,False,False,2022,2022-11-08 00:00:00
24264,1,nov,21,112,1,True,False,2022,2022-11-21 00:00:00
24265,1,nov,1,70,1,False,False,2022,2022-11-01 00:00:00
24266,1,nov,14,58,1,False,False,2022,2022-11-14 00:00:00
24267,2,nov,9,97,0,False,False,2022,2022-11-09 00:00:00
24268,1,nov,14,55,0,False,False,2022,2022-11-14 00:00:00
24269,1,nov,14,150,0,False,False,2022,2022-11-14 00:00:00
24270,1,nov,20,149,0,False,False,2022,2022-11-20 00:00:00
24271,1,nov,19,96,0,False,False,2022,2022-11-19 00:00:00
24272,1,nov,13,112,0,False,False,2022,2022-11-13 00:00:00
24273,1,nov,26,40,0,False,False,2022,2022-11-26 00:00:00
24274,1,nov,13,58,0,False,False,2022,2022-11-13 00:00:00
24275,1,nov,28,259,0,False,False,2022,2022-11-28 00:00:00
24276,1,nov,2,119,1,False,False,2022,2022-11-02 00:00:00
24277,1,nov,16,16,0,False,False,2022,2022-11-16 00:00:00
24278,1,nov,4,527,0,False,False,2022,2022-11-04 00:00:00
24279,1,nov,28,94,1,True,False,2022,2022-11-28 00:00:00
24280,1,nov,25,88,0,False,False,2022,2022-11-25 00:00:00
24281,1,nov,12,140,0,False,False,2022,2022-11-12 00:00:00
24282,1,nov,14,149,0,False,False,2022,2022-11-14 00:00:00
24283,1,nov,23,76,0,False,False,2022,2022-11-23 00:00:00
24284,1,nov,13,124,0,False,False,2022,2022-11-13 00:00:00
24285,2,nov,11,90,1,False,False,2022,2022-11-11 00:00:00
24286,2,nov,24,96,0,False,False,2022,2022-11-24 00:00:00
24287,2,nov,23,109,0,False,False,2022,2022-11-23 00:00:00
24288,1,nov,16,591,0,False,False,2022,2022-11-16 00:00:00
24289,1,nov,2,508,1,False,False,2022,2022-11-02 00:00:00
24290,1,nov,25,99,0,False,False,2022,2022-11-25 00:00:00
24291,1,nov,29,118,0,False,False,2022,2022-11-29 00:00:00
24292,1,nov,15,80,1,False,False,2022,2022-11-15 00:00:00
24293,1,nov,18,165,0,False,False,2022,2022-11-18 00:00:00
24294,1,nov,15,93,1,False,False,2022,2022-11-15 00:00:00
24295,1,nov,25,64,0,False,False,2022,2022-11-25 00:00:00
24296,1,nov,19,545,0,False,False,2022,2022-11-19 00:00:00
24297,2,nov,14,434,0,False,True,2022,2022-11-14 00:00:00
24298,1,nov,10,346,0,False,False,2022,2022-11-10 00:00:00
24299,2,nov,10,164,1,False,False,2022,2022-11-10 00:00:00
24300,1,nov,29,407,0,False,False,2022,2022-11-29 00:00:00
24301,1,nov,12,61,1,False,False,2022,2022-11-12 00:00:00
24302,2,nov,25,191,0,False,False,2022,2022-11-25 00:00:00
24303,1,nov,25,110,1,False,False,2022,2022-11-25 00:00:00
24304,1,nov,13,56,0,False,False,2022,2022-11-13 00:00:00
24305,1,nov,28,412,0,False,False,2022,2022-11-28 00:00:00
24306,1,nov,18,193,0,False,False,2022,2022-11-18 00:00:00
24307,1,nov,21,180,0,False,False,2022,2022-11-21 00:00:00
24308,1,nov,23,1070,0,False,False,2022,2022-11-23 00:00:00
24309,1,nov,11,349,0,False,False,2022,2022-11-11 00:00:00
24310,2,nov,15,266,0,False,False,2022,2022-11-15 00:00:00
24311,2,nov,7,330,0,False,False,2022,2022-11-07 00:00:00
24312,1,nov,12,59,0,False,False,2022,2022-11-12 00:00:00
24313,1,nov,25,132,0,False,False,2022,2022-11-25 00:00:00
24314,1,nov,14,125,0,False,False,2022,2022-11-14 00:00:00
24315,2,nov,25,435,0,False,False,2022,2022-11-25 00:00:00
24316,1,nov,6,1606,0,False,False,2022,2022-11-06 00:00:00
24317,1,nov,21,216,0,False,False,2022,2022-11-21 00:00:00
24318,1,nov,6,59,0,False,False,2022,2022-11-06 00:00:00
24319,1,nov,30,214,0,False,False,2022,2022-11-30 00:00:00
